compound_food,revised_taxonomy_id,id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id
1,,785,Butterfat,,"Butterfat or milkfat is the fatty portion of milk. Milk and cream are often sold according to the amount of butterfat they contain. [Wikipedia] See also """"dairyforall.com"""":http://www.dairyforall.com/butteroil.php",,Butterfat,785.jpg,image/jpeg,24494,2012-04-20 09:38:02 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-16 19:29:14 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,TRUE,FOOD00760
1,,787,Hushpuppy,,"A hushpuppy or cornbread ball is a savory, starch-based food made from cornmeal batter that is deep fried or baked in small ball or sphere shapes, or occasionally oblong or ring shapes. Hushpuppies are frequently served as a side dish, usually at seafood restaurants in the United States. Typical hushpuppy ingredients include cornmeal, wheat flour, eggs, salt, baking soda, milk or buttermilk, and water, and may include onion, spring onion (scallion), garlic, whole kernel corn, and peppers. Sometimes pancake batter is used. [Wikipedia]",,Hushpuppy,787.jpg,image/jpeg,59179,2012-04-20 09:41:23 UTC,,Dishes,American cuisine,Type 2,2011-12-16 22:27:01 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00762
1,,788,Fruit juice,,"Juice is the liquid that is naturally contained in fruit or vegetable tissue. Juice is prepared by mechanically squeezing or macerating fruit or vegetable flesh without the application of heat or solvents. Many commercial juices are filtered to remove fiber or pulp, but high-pulp fresh orange juice is a popular beverage. Common methods for preservation and processing of fruit juices include canning, pasteurization, freezing, evaporation and spray drying. [Wikipedia]",,Juice,788.jpg,image/jpeg,125913,2012-04-20 09:39:14 UTC,,Beverages,Other beverages,Type 2,2011-12-16 22:43:15 UTC,2020-03-16 16:32:15 UTC,2,2,FALSE,specific,,FALSE,FOOD00763
1,,789,Relish,,"A relish is a cooked, pickled, or chopped vegetable or fruit food item which is typically used as a condiment. In North America, relish commonly alludes to sweet pickle relish-like sauce that often condiments hot dogs, hamburgers and other types of fast food. [Wikipedia]",,Relish,789.jpg,image/jpeg,86991,2012-04-20 09:37:46 UTC,,Baking goods,Condiments,Type 2,2011-12-16 22:48:35 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00764
1,,790,Other fruit product,,,,,790.jpg,image/jpeg,107811,2012-04-20 09:30:38 UTC,,Fruits,Fruit products,Type 2,2011-12-16 22:55:08 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00765
1,,791,Fruit salad,,"Fruit salad (also called Macedonia) is a dish consisting of various kinds of fruit, served in a liquid, either in their own juices or a syrup. When served as an appetizer or as a dessert, a fruit salad is sometimes known as a fruit cocktail or fruit cup. [Wikipedia]",,Fruit_salad,791.jpg,image/jpeg,52416,2012-04-20 09:30:00 UTC,,Fruits,Fruit products,Type 2,2011-12-16 22:57:28 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00766
1,,792,Soy yogurt,,"Soy yogurt, also referred to as Soya yogurt, Soygurt or Yofu (a portmanteau of yogurt and tofu), is a yogurt prepared with soy milk. Soy yogurt is made using soy milk, adding yogurt bacteria (Lactobacillus delbrueckii subsp. bulgaricus and Streptococcus salivarius subsp. thermophilus), sometimes adding sweeteners such as fructose, glucose, or sugar. [Wikipedia]",,Soy_yogurt,792.jpg,image/jpeg,69601,2012-04-20 09:36:56 UTC,,Soy,Soy products,Type 2,2011-12-16 23:10:26 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00767
1,,793,Vegetarian food,,"Vegetarian cuisine refers to food that meets vegetarian standards by not including meat and animal tissue products. For lacto-ovo vegetarianism (the most common type of vegetarianism in the Western world), eggs and dairy products such as milk and cheese are permitted. For lacto vegetarianism, the earliest known type of vegetarianism, dairy products such as milk and cheese are permitted. The strictest forms of vegetarianism are veganism and fruitarianism, which exclude all animal products, including dairy products as well as honey, and even some refined sugars if filtered and whitened with bone char. Vegetarian foods can be classified into several different types: Traditional foods that have always been vegetarian Soy products including tofu and tempeh which are common protein sources Textured vegetable protein (TVP), made from defatted soy flour, often included in chili and burger recipes in place of ground meat Meat analogues, which mimic the taste, texture, and appearance of meat and are often used in recipes that traditionally contained meat. Vegans may also use analogues for eggs and dairy products",,Vegetarian cuisine,793.jpg,image/jpeg,95771,2012-04-20 09:36:47 UTC,,Dishes,Other dishes,Type 2,2011-12-16 23:19:19 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00768
1,,794,Veggie burger,,"A veggie burger is a hamburger-style patty that does not contain meat. The patty of a veggie burger may be made, for example, from vegetables, textured vegetable protein (soy meat), legumes, nuts, dairy products, mushrooms, wheat, or eggs. [Wikipedia]",,Veggie_burger,794.jpg,image/jpeg,116651,2012-04-20 09:35:59 UTC,,Dishes,Sandwiches,Type 2,2011-12-19 17:08:02 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00769
1,,795,Cold cut,,"Cold cuts (also known as lunch meats, luncheon meats, sandwich meats, cooked meats, sliced meats, cold meats and deli meats) are cheeses or precooked or cured meat, often sausages or meat loaves, that are sliced and usually served cold on sandwiches or on party trays. In Commonwealth countries and the U.K., luncheon meat refers specifically to products that can include mechanically reclaimed meat (paste-like meat product produced by forcing beef, pork, turkey or chicken, under high pressure through a sieve or similar device to separate the bone from the edible meat tissue). In British English, the terms cold meats, cooked meats, or sliced meats are used instead. [Wikipedia]",,Cold_cut,795.jpg,image/jpeg,45201,2012-04-20 09:43:28 UTC,,Dishes,Ground meat,Type 2,2011-12-19 17:12:46 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00770
1,,796,Mixed nuts,,"Mixed nuts are a snack food consisting of any mixture of mechanically or manually combined nuts. Peanuts (actually a legume), almonds, walnuts, Brazil nuts, cashews, filberts, hazelnuts, and pecans are common constituents of mixed nuts. Mixed nuts may be salted, roasted, cooked, or blanched. [Wikipedia]",,Mixed_nuts,796.jpg,image/jpeg,6853,2012-04-20 09:37:17 UTC,,Nuts,Nuts,Type 2,2011-12-19 17:27:57 UTC,2019-05-14 18:05:31 UTC,2,2,FALSE,specific,,FALSE,FOOD00771
1,,803,Phyllo dough,,"Phyllo, filo, or fillo dough is paper-thin sheets of unleavened flour dough used for making pastries in Middle Eastern and Balkan cuisine. Phyllo dough is made with flour, water, and a small amount of oil and rak? or white vinegar, though some dessert recipes also call for egg yolks. Phyllo can be used in many ways: layered, folded, rolled, or ruffled, with various fillings. [Wikipedia]",,Phyllo,803.jpg,image/jpeg,39191,2012-04-20 09:41:28 UTC,,Baking goods,Baking goods,Type 2,2011-12-19 18:48:08 UTC,2020-03-12 21:01:23 UTC,2,2,FALSE,specific,,TRUE,FOOD00778
1,,804,Cooking oil,,"Cooking oil is any fat that is used for cooking and is usually liquid at room temperature. Cooking oil may be of plant or animal origin. Types of cooking oil include: ghee, olive oil, palm oil, soybean oil, canola oil, pumpkin seed oil, corn oil, sunflower oil, safflower oil, peanut oil, grape seed oil, sesame oil, argan oil, rice bran oil and other vegetable oils. [Wikipedia] See also a """"list of vegetable oils"""":http://en.wikipedia.org/wiki/List_of_vegetable_oils",,Cooking_oil,804.jpg,image/jpeg,50487,2012-04-20 09:42:35 UTC,,Baking goods,Baking goods,Type 2,2011-12-19 20:44:23 UTC,2019-12-11 19:38:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00779
1,,805,Pie crust,,"A pie is a baked dish which is usually made of a pastry dough casing that covers or completely contains a filling of various sweet or savoury ingredients.
Pies are defined by their crusts. A filled pie (also single-crust or bottom-crust), has pastry lining the baking dish, and the filling is placed on top of the pastry but left open. A top-crust pie, which may also be called a cobbler, has the filling in the bottom of the dish and is covered with a pastry or other covering before baking. A two-crust pie has the filling completely enclosed in the pastry shell. Flaky pastry is a typical kind of pastry used for pie crusts, but many things can be used, including baking powder biscuits, mashed potatoes, and crumbs.",,Pie_crust,805.jpg,image/jpeg,166481,2012-04-20 09:35:45 UTC,,Baking goods,Wrappers,Type 2,2011-12-19 20:50:42 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00780
1,,806,Pie filling,,,,,806.jpg,image/jpeg,77806,2012-04-20 09:29:58 UTC,,Baking goods,Baking goods,Type 2,2011-12-19 20:52:20 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00781
1,,807,Pie,,A pie is a baked dish which is usually made of a pastry dough casing that covers or completely contains a filling of various sweet or savoury ingredients. [Wikipedia],,Pie,807.jpg,image/jpeg,128788,2012-04-20 09:32:05 UTC,,Confectioneries,Desserts,Type 2,2011-12-19 20:54:01 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00782
1,,808,Shortening,,"Shortening is a solid fat made from vegetable oils, such as soybean and cottonseed oil, which have been hydrogenated to create a solid. This process creates trans fatty acids which turns polyunsaturated fats into saturated fats. Vegetable shortening is virtually flavorless, and is used to make baked goods light and flaky. Crisco is a popular brand of vegetable shortening. [""""Kitchen Dictionary"""":http://www.food.com/library/shortening-430]",,Shortening,808.jpg,image/jpeg,3390,2012-04-20 09:37:52 UTC,,Fats and oils,Vegetable fats,Type 2,2011-12-19 21:02:30 UTC,2020-03-12 21:01:24 UTC,2,2,FALSE,specific,,TRUE,FOOD00783
1,,809,Soy cream,,,,,809.jpg,image/jpeg,45680,2012-04-20 09:42:39 UTC,,Soy,Soy products,Type 2,2011-12-19 21:13:10 UTC,2020-03-12 21:01:29 UTC,2,2,FALSE,specific,,TRUE,FOOD00784
1,,810,Ice cream cone,,"An ice cream cone, poke or cornet is a dry, cone-shaped pastry, usually made of a wafer similar in texture to a waffle, allowing ice cream to be eaten without a bowl or spoon. Various types of ice-cream cones include waffle cones, cake cones (or wafer cones), pretzel cones, and sugar cones. [Wikipedia]",,Ice_cream_cone,810.jpg,image/jpeg,27559,2012-04-20 09:35:51 UTC,,Baking goods,Wrappers,Type 2,2011-12-19 21:22:20 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00785
1,,811,Molasses,,"Molasses is a viscous by-product of the processing of sugar cane, grapes or sugar beets into sugar. The quality of molasses depends on the maturity of the sugar cane or sugar beet, the amount of sugar extracted, and the method of extraction. Sweet sorghum syrup is known in some parts of the United States as molasses, though it is not true molasses. [Wikipedia]",,Molasses,811.jpg,image/jpeg,60830,2012-04-20 09:32:29 UTC,,Baking goods,Baking goods,Type 2,2011-12-19 21:29:19 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,TRUE,FOOD00786
1,,812,Cracker,,"A cracker is a baked good typically made from grain flour dough and usually manufactured in large quantities. Crackers (equivalent to savory biscuits in the UK) are usually flat, crisp, small in size and are made in various shapes, though are commonly round or square. Flavorings or seasonings, such as salt, herbs, seeds, and/or cheese, may be added to the dough or sprinkled on top before baking. Crackers are eaten on their own, or can accompany other food items, such as cheese or meat slices, or dips. [Wikipedia]",,Cracker_(food),812.jpg,image/jpeg,94508,2012-04-20 09:37:25 UTC,,Snack foods,Snack foods,Type 2,2011-12-19 21:31:48 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00787
1,3847,815,Natto,,"Natto is a traditional Japanese food made from soybeans fermented with Bacillus subtilis. It is popular especially as a breakfast food. As a rich source of protein and probiotics, natto and the soybean paste miso formed a vital source of nutrition in feudal Japan. Natto can be an acquired taste because of its powerful smell, strong flavor, and slippery texture. In Japan natto is most popular in the eastern regions, including Kanto, Tohoku, and Hokkaido. [Wikipedia]",,Natto,815.jpg,image/jpeg,85558,2012-04-20 09:29:17 UTC,,Soy,Soy products,Type 2,2011-12-19 22:02:14 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00790
1,,816,Ravioli,,Ravioli are a traditional type of Italian filled pasta. They are composed of a filling sealed between two layers of thin egg pasta dough and are served either in broth or with a pasta sauce. [Wikipedia],,Ravioli,816.jpg,image/jpeg,118448,2012-04-20 09:43:20 UTC,,Dishes,Pasta dishes,Type 2,2011-12-19 22:10:03 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00791
1,,817,Scrapple,,"Scrapple, also known by the Pennsylvania Dutch name pon haus, is traditionally a mush of pork scraps and trimmings combined with cornmeal and flour, often buckwheat flour, and spices. The mush is formed into a semi-solid congealed loaf, and slices of the scrapple are then panfried before serving. Scraps of meat left over from butchering, not used or sold elsewhere, were made into scrapple to avoid waste. Scrapple is best known as a rural American food of the Mid-Atlantic states (Delaware, Pennsylvania, New Jersey, and Maryland). Scrapple and pon haus are commonly considered an ethnic food of the Pennsylvania Dutch, including the Mennonites and Amish. [Wikipedia]",,Scrapple,817.jpg,image/jpeg,51100,2012-04-20 09:40:32 UTC,,Dishes,American cuisine,Type 2,2011-12-19 22:19:04 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00792
1,,818,Other pasta dish,,,,,818.jpg,image/jpeg,89213,2012-04-20 09:29:03 UTC,,Dishes,Pasta dishes,Type 2,2011-12-19 22:23:16 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00793
1,,819,Succotash,,"Succotash is a food dish consisting primarily of corn and lima beans or other shell beans. Other ingredients may be added including tomatoes and green or sweet red peppers. Because of the relatively inexpensive and more readily available ingredients, the dish was popular during the Great Depression in the United States. It was sometimes cooked in a casserole form, often with a light pie crust on top as in a traditional pot pie. Succotash is a traditional dish of many Thanksgiving celebrations in New England as well as in Pennsylvania and other states. In some parts of the American South, any mixture of vegetables prepared with lima beans and topped with lard or butter is called succotash. [Wikipedia]",,Succotash,819.jpg,image/jpeg,903077,2012-04-20 09:39:52 UTC,,Dishes,American cuisine,Type 2,2011-12-19 22:26:12 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00794
1,,820,Tamale,,"A tamale is a traditional Latin American dish made of masa (a starchy dough, usually corn-based), which is steamed or boiled in a leaf wrapper. The wrapping is discarded before eating. Tamales can themselves be filled with meats, cheese, fruits, vegetables, chilies or any preparation according to taste, and both the filling and the cooking liquid may be seasoned. The diversity of native languages in Mesoamerica led to a number of local words for the tamal, many of which remain in use. [Wikipedia]",,Tamale,820.jpg,image/jpeg,104901,2012-04-20 09:36:01 UTC,,Dishes,Latin American cuisine,Type 2,2011-12-19 22:30:31 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00795
1,,822,Rice cake,,"A rice cake may be any kind of food item made from rice that has been shaped, condensed, or otherwise combined into a single object. A wide variety of rice cakes exist in many different cultures in which rice is eaten, and are particularly prevalent in Asia. Common variations include cakes make with rice flour, those made from ground rice, and those made from whole grains of rice compressed together or combined with some other binding substance. [Wikipedia]",,Rice_cake,822.jpg,image/jpeg,290643,2012-04-20 09:42:56 UTC,,Dishes,Asian cuisine,Type 2,2011-12-19 23:01:45 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,FALSE,FOOD00796
0,13470,823,Tree fern,Cyathea,"The order Cyatheales, which includes the tree ferns, is a taxonomic division of the fern class, Polypodiopsida. No clear morphological features characterize all of the Cyatheales, but DNA sequence data indicate the order is monophyletic. Some species in the Cyatheales have tree-like growth forms, but others have creeping rhizomes (stems). Some species have scales on the stems and leaves, while others have hairs. However, most plants in the Cyatheales are tree ferns and have trunk-like stems up to 20 metres (66 ft) tall. It is unclear how many times the tree form has evolved and been lost in the order.",17937,Cyatheales,823.jpg,image/jpeg,125837,2012-04-20 09:36:00 UTC,,Vegetables,Other vegetables,Type 1,2011-12-19 23:09:02 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,TRUE,FOOD00797
1,,824,Evaporated milk,,"Evaporated milk, also known as dehydrated milk, is a shelf-stable canned milk product with about 60% of the water removed from fresh milk. It differs from sweetened condensed milk, which contains added sugar. Sweetened condensed milk requires less processing since the added sugar inhibits bacterial growth. Evaporated milk should not be confused with condensed milk, dry milk, or powdered milk. [Wikipedia]",,Evaporated_milk,824.jpg,image/jpeg,54919,2012-04-20 09:42:54 UTC,,Milk and milk products,Other milk products,Type 2,2011-12-19 23:27:37 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,TRUE,FOOD00798
1,,825,Flour,,"Flour is a powder which is made by grinding cereal grains, other seeds, or roots (like Cassava). It is the main ingredient of bread, which is a staple food for many cultures, making the availability of adequate supplies of flour a major economic and political issue at various times throughout history. Wheat flour is one of the most important foods in European, North American, Middle Eastern and North African cultures, and is the defining ingredient in most of their styles of breads and pastries. Maize flour has been important in Mesoamerican cuisine since ancient times, and remains a staple in much of Latin American cuisine. Rye flour is an important constituent of bread in much of central/northern Europe. [Wikipedia]",,Flour,825.jpg,image/jpeg,77258,2012-04-20 09:43:55 UTC,,Cereals and cereal products,Cereal products,Type 2,2011-12-19 23:59:48 UTC,2019-05-14 18:05:32 UTC,2,2,FALSE,specific,,TRUE,FOOD00799
1,,826,Akutaq,,"Akutaq or agutak, also known as Eskimo ice cream, is a common food in western Alaska, consisting of whipped fat mixed with berries, with optional additions such as fish and sugar. The word comes from Yupik and means """"something mixed"""". There are many variations of Akutaq, but most are based around mixing berries, meat, leaves, or roots with animal oil or fat (these are now often replaced by Crisco). Cranberries, salmonberries, crowberries, cloudberries, and blueberries are common fruits. Salmon and caribou are common meats. Reindeer tallow, moose tallow, walrus tallow, caribou tallow, or seal oil can be used. Sugar is sometimes added (although not traditionally). Occasionally, extra water is needed as well. [Wikipedia]",,Akutaq,826.jpg,image/jpeg,135264,2012-04-20 09:39:48 UTC,,Confectioneries,Desserts,Type 2,2011-12-20 00:06:50 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00800
1,,828,Dough,,"Dough is a paste made out of any cereals (grains) or leguminous crops by mixing flour with a small amount of water and/or other liquid. This process is a precursor to making a wide variety of foodstuffs, particularly breads and bread-based items (e.g., crusts, dumplings), flatbreads, noodles, pastry, and similar items). This includes all kinds of breads or similar recipes made from maize, rice, sorghum, wheat, and other cereals or related crops used around the world. [Wikipedia]",,Dough,828.jpg,image/jpeg,72052,2012-04-20 09:38:35 UTC,,Cereals and cereal products,Doughs,Type 2,2011-12-20 17:12:38 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00801
1,,829,Pita bread,,"Pita or pitta is a round pocket bread widely consumed in many Middle Eastern, Mediterranean, and Balkan cuisines. It is prevalent in Greece, the Balkans the Levant, the Arabian Peninsula and Turkey. The """"pocket"""" in pita bread is created by steam, which puffs up the dough. As the bread cools and flattens, a pocket is left in the middle. Pita is used to scoop sauces or dips such as hummus and to wrap kebabs, gyros or falafel in the manner of sandwiches. Much of pita's popularity in the Western world since the 1970s is due to expanded use of the pocket for a type of sandwich. Instead of using pita to scoop foods, people fill the pocket with various ingredients to form a sandwich. [Wikipedia]",,Pita_bread,829.jpg,image/jpeg,93898,2012-04-20 09:37:47 UTC,,Cereals and cereal products,Flat breads,Type 2,2011-12-20 17:24:04 UTC,2020-03-12 21:01:33 UTC,2,2,FALSE,specific,,TRUE,FOOD00802
1,,830,Focaccia,,"Focaccia is a flat oven-baked Italian bread, which may be topped with herbs or other ingredients. It is related to pizza, but not considered to be the same. Focaccia is popular in Italy and is usually seasoned with olive oil and salt, and sometimes herbs, and may be topped with onion, cheese and meat, or flavored with a number of vegetables. [Wikipedia]",,Focaccia,830.jpg,image/jpeg,1470501,2012-04-20 09:41:05 UTC,,Cereals and cereal products,Flat breads,Type 2,2011-12-20 17:28:14 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00803
1,,831,Bagel,,"A bagel is a bread product, traditionally shaped by hand into the form of a ring from yeasted wheat dough, roughly hand-sized, which is first boiled for a short time in water and then baked. The result is a dense, chewy, doughy interior with a browned and sometimes crisp exterior. Bagels are often topped with seeds baked on the outer crust, with the traditional ones being poppy or sesame seeds. Some also may have salt sprinkled on their surface, and there are also a number of different dough types such as whole-grain or rye. [Wikipedia]",,Bagel,831.jpg,image/jpeg,8045,2012-04-20 09:29:41 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 17:31:12 UTC,2020-03-12 21:02:07 UTC,2,2,FALSE,specific,,TRUE,FOOD00804
1,,832,Other bread product,,,,,832.jpg,image/jpeg,1978370,2012-04-20 09:43:45 UTC,,Cereals and cereal products,Bread products,Type 2,2011-12-20 18:04:17 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00805
1,,834,Piki bread,,"Piki (or piki bread) is a rolled bread made by the Hopi with nixtamalized corn meal. Blue corn and culinary ash give it a dark grayish-blue color. The light, thin sheets are dry to the point of brittleness and have a delicate corn flavor. It is considered the Hopi version of the tortilla. [Wikipedia]",,Piki,834.jpg,image/jpeg,14039,2012-04-20 09:31:18 UTC,,Cereals and cereal products,Flat breads,Type 2,2011-12-20 18:19:12 UTC,2020-03-12 21:01:35 UTC,2,2,FALSE,specific,,TRUE,FOOD00806
1,,835,French toast,,"French toast or eggy bread is a dish of bread soaked in eggs then fried. Where French toast is served as a sweet dish, milk, sugar, or cinnamon are also commonly added before frying, and it may be then topped with sugar, butter, fruit, syrup, or other items. Where it is a savory dish, it is generally fried with a pinch of salt, and then served with a sauce such as ketchup or mayonnaise. [Wikipedia]",,French_toast,835.jpg,image/jpeg,39581,2012-04-20 09:43:35 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 18:26:09 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00807
1,,836,Wheat bread,,"Brown bread is a designation often given to breads made with significant amounts of whole grain flour, usually rye or wheat, and sometimes dark-coloured ingredients such as molasses or coffee. In Canada and the United Kingdom it simply refers to whole wheat bread, except in the Maritimes, where it implies a bread made with molasses.
Whole wheat flours that contain raw wheat germ, instead of toasted germ, have higher levels of glutathione, and thus are said to result in lower loaf volumes.",,Wheat_bread,836.jpg,image/jpeg,52290,2012-04-20 09:43:44 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 20:35:18 UTC,2020-03-12 21:01:42 UTC,2,2,FALSE,specific,,TRUE,FOOD00808
1,,837,Rye bread,,"Rye bread is a type of bread made with various percentages of flour from rye grain. It can be light or dark in color, depending on the type of flour used and the addition of coloring agents, and is typically denser than bread made from wheat flour. It is higher in fiber than many common types of bread and is often darker in color and stronger in flavor. [Wikipedia]",,Rye_bread,837.jpg,image/jpeg,76755,2012-04-20 09:29:14 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 20:36:59 UTC,2020-01-24 17:10:08 UTC,2,2,FALSE,specific,,TRUE,FOOD00809
1,,838,Oat bread,,"Oat bread was first manufactured in Britain, where the first oat bread factory was established in 1899. In Scotland, they were, and still are, held in high esteem, as a mainstay of the national diet. (Wikipedia)",,,838.jpg,image/jpeg,88321,2012-04-20 09:42:52 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 20:38:27 UTC,2020-03-12 21:01:40 UTC,2,2,FALSE,specific,,TRUE,FOOD00810
1,,839,Potato bread,,"Potato bread is a form of bread in which potato replaces a portion of the regular wheat flour. It is cooked in a variety of methods, including by baking it on a hot griddle or pan, or in an oven. It may be leavened or unleavened, and may have a variety of other ingredients baked into it. The ratio of potato to wheat flour varies significantly from recipe to recipe, with some recipes having a majority of potato, and others having a majority of wheat flour. Some recipes call for mashed potatoes, with others calling for dehydrated potato flakes. It is available as a commercial product in many countries, with similar variations in ingredients, cooking method, and other variables. [Wikipedia]",,Potato_bread,839.jpg,image/jpeg,125545,2012-04-20 09:39:21 UTC,,Cereals and cereal products,Other breads,Type 2,2011-12-20 20:42:45 UTC,2020-03-12 21:01:37 UTC,2,2,FALSE,specific,,TRUE,FOOD00811
1,,840,Cornbread,,"Cornbread is a generic name for any number of quick breads containing cornmeal and leavened by baking powder. Cornbread is a popular item in soul food enjoyed by many people for its texture and scent. Cornbread can be baked, fried or, rarely, steamed. Steamed cornbreads are mushy, chewier and more like cornmeal pudding than what most consider to be traditional cornbread. Cornbread can also be baked into corn cakes. [Wikipedia]",,Cornbread,840.jpg,image/jpeg,58269,2012-04-20 09:37:33 UTC,,Cereals and cereal products,Flat breads,Type 2,2011-12-20 20:58:52 UTC,2020-03-12 21:01:38 UTC,2,2,FALSE,specific,,TRUE,FOOD00812
1,,841,Corn grits,,"Grits are a food of American Indian origin common in the Southern United States and mainly eaten at breakfast. They consist of coarsely ground corn, or sometimes alkali-treated corn (hominy). They are also sometimes called sofkee or sofkey from the Muskogee (Creek) language word. Grits are similar to other thick maize-based porridges from around the world, such as polenta, or the thinner farina. [Wikipedia]",,Grits,841.jpg,image/jpeg,7516,2012-04-20 09:42:55 UTC,,Cereals and cereal products,Cereal products,Type 2,2011-12-20 21:12:47 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00813
1,,842,Multigrain bread,,,,,842.jpg,image/jpeg,127162,2012-04-20 09:43:42 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 21:15:47 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00814
1,,843,Rice bread,,Rice bread is a type of bread that is made from rice flour rather than wheat flour. Being gluten free it will not cause adverse reactions for people with gluten intolerance. [Wikipedia],,Rice_bread,843.jpg,image/jpeg,71599,2012-04-20 09:30:26 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 21:18:59 UTC,2020-03-12 21:01:54 UTC,2,2,FALSE,specific,,TRUE,FOOD00815
1,,844,Pan dulce,,"Pan dulce is a staple food in Mexico and other Latin American countries. It is eaten at Christmas time. Its main ingredients can include lard, margarine, sugar, self-raising flour, blanched almonds, raisins, sultanas, pine nuts, candied peel, eggs, aniseed and anisette among others. It is sometimes decorated with hundreds and thousands just like the bollo de hornasso. [Wikipedia]",,Gibraltarian_cuisine#Pan_dulce,844.jpg,image/jpeg,131652,2012-04-20 09:37:39 UTC,,Cereals and cereal products,Leavened breads,Type 2,2011-12-20 21:24:29 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00816
1,,845,Raisin bread,,"Raisin bread is a bread that contains raisins. It is often classified as a sweet bread and is sometimes combined with cinnamon sugar. Served toasted or as a dessert, the bread is commonly found in the United States, Northern Europe, Germany and Australia, where it is served toasted for breakfast. [Wikipedia]",,Raisin_bread,845.jpg,image/jpeg,109998,2012-04-20 09:30:45 UTC,,Cereals and cereal products,Sweet breads,Type 2,2011-12-20 21:33:50 UTC,2020-03-12 21:01:56 UTC,2,2,FALSE,specific,,TRUE,FOOD00817
1,,846,Wonton wrapper,,,,,846.jpg,image/jpeg,56056,2012-04-20 09:44:23 UTC,,Baking goods,Wrappers,Type 2,2011-12-20 22:08:05 UTC,2020-03-12 21:00:20 UTC,2,2,FALSE,specific,,TRUE,FOOD00818
1,,848,Trail mix,,"Trail mix is a combination of dried fruit, grains, nuts, and sometimes chocolate, developed as a snack food to be taken along on outdoor hikes. Trail mix is considered an ideal snack food for hikes, because it is tasty, lightweight, easy to store, and nutritious, providing a quick boost from the carbohydrates in the dried fruit and/or granola, and sustained energy from the mono- and polyunsaturated fats in nuts. [Wikipedia]",,Trail_mix,848.jpg,image/jpeg,128858,2012-04-20 09:39:19 UTC,,Snack foods,Snack foods,Type 2,2011-12-20 22:17:56 UTC,2019-05-14 18:05:33 UTC,2,2,FALSE,specific,,FALSE,FOOD00819
